id,amount_tsh,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
581,0,0,0,33.54989043,-9.22397853,1,6376,10,12,4,100,784,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
10217,0,0,305,34.17113267,-3.83352987,0,4802,17,17,6,64,1354,0,3,1,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
5558,0,0,222,35.28050862,-5.19786904,0,3148,2,1,1,42,790,0,7,0,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
4282,0,1160,222,30.42759159,-4.27598594,3,7041,5,16,2,28,717,590,11,0,1975,7,4,2,7,4,0,2,6,2,1,1,7,5,0,2,1
13238,50,40,222,38.97155755,-5.38462674,5,6125,20,4,5,95,900,16,4,0,2007,13,10,5,4,0,4,5,6,2,3,3,3,0,0,1,1
8453,50,-8,227,38.89095066,-6.51860869,8,989,14,6,1,3,685,50,1,1,2008,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
3499,0,-21,278,39.98205894,-10.29469648,7,4628,12,99,1,77,1491,300,0,1,1985,9,6,3,7,4,6,6,6,2,1,1,3,0,0,6,5
11580,4000,1959,102,35.87501977,-8.2280007,6,5115,3,11,7,34,32,80,7,1,2003,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
9585,3000,879,197,35.38635891,-7.65095641,6,5157,3,11,1,24,1209,1,7,1,1992,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
10456,500,543,95,37.93798894,-4.57972323,5,3792,6,3,3,101,256,630,11,2,2010,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3
13964,1000,1440,197,35.59280104,-7.80582548,6,5116,3,11,1,24,1880,210,7,1,1983,3,1,0,7,4,3,1,6,2,0,0,8,6,0,1,1
4796,0,0,222,32.94044845,-8.99754687,2,7877,10,12,6,62,294,0,7,0,0,14,11,1,7,4,5,3,6,2,1,1,7,5,0,4,3
8722,0,0,897,32.92992658,-3.57434542,4,3989,17,17,3,104,881,0,9,1,0,14,11,1,11,4,0,2,6,2,1,1,7,5,0,4,3
8658,0,1523,222,36.60724575,-3.30207819,5,16,0,2,2,0,1654,150,7,1,1970,9,6,3,7,4,0,2,6,2,1,1,3,0,0,6,5
588,0,1097,370,36.68018106,-6.87616383,8,4126,11,5,1,36,856,250,7,1,1981,14,11,1,7,4,0,2,4,4,0,0,7,5,0,4,3
4190,0,1119,222,30.34717036,-4.8719301,3,2356,5,16,2,31,1915,320,11,0,2007,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
8213,0,1749,911,38.27094157,-4.6615608,5,7963,20,4,1,52,965,1,7,1,1985,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
9666,0,1287,171,36.75927115,-3.38737971,5,5234,0,2,7,65,1548,120,7,1,2011,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
2653,0,0,222,33.64930569,-2.80046063,4,5918,13,19,2,54,1557,0,0,1,0,8,5,1,7,4,0,2,4,4,2,2,7,5,0,4,3
5648,2500,1554,845,34.73747841,-8.92088215,6,1276,3,11,4,91,1311,65,7,1,2010,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
553,20,1728,991,35.09479154,-4.15189715,0,7744,8,21,3,63,916,218,7,1,2006,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
14728,0,0,305,33.25424193,-8.0893355,2,4176,10,12,1,13,970,0,7,1,0,0,0,1,7,4,4,5,6,2,1,1,7,5,0,4,3
13054,0,738,119,36.33788056,-11.17829173,7,8013,16,10,5,86,870,700,3,0,2007,14,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3
14023,0,848,198,35.9770565,-10.55154627,6,6290,16,10,5,86,1276,80,9,0,1990,9,6,3,11,4,5,3,6,2,1,1,7,5,0,6,5
10411,0,319,473,38.98738247,-10.50802015,7,4812,12,90,12,57,1403,40,7,0,1995,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
9836,0,1233,171,36.9805944,-3.2681787,5,3224,0,2,7,65,659,120,7,1,1963,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
4681,25,1642,197,35.53901671,-7.91925731,6,7480,3,11,1,24,1271,1,7,1,0,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
13996,0,706,222,37.44412397,-5.82951489,8,2266,11,5,6,83,567,1,7,1,1996,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
1853,0,1672,599,35.09343854,-9.56048826,1,1693,3,11,4,91,597,23,7,0,1998,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
2858,0,1371,222,38.52077442,-4.7781112,5,3301,20,4,1,52,1119,1,7,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
5730,0,0,962,31.64219084,-1.42713263,4,248,4,18,2,7,1588,0,7,1,0,3,1,0,7,4,0,2,7,5,0,0,8,6,0,1,1
4200,0,1008,305,35.08228569,-10.7961727,7,1026,16,10,3,61,603,1,7,1,2012,3,1,0,7,4,6,6,7,5,0,0,8,6,0,1,1
2109,0,372,277,38.64244068,-10.2773797,7,2643,7,8,3,85,1219,380,7,0,1988,4,2,1,7,4,0,2,4,4,2,2,3,0,0,4,3
14746,0,1474,875,34.44750516,-4.4015942,0,3766,18,13,1,23,782,195,7,1,1996,8,5,1,7,4,0,2,6,2,1,1,3,0,0,4,3
4072,1000,1293,378,33.88622687,-1.66592514,4,7016,9,20,3,82,95,350,7,1,2011,0,0,1,7,4,3,1,6,2,1,1,3,0,0,4,3
12802,2000,1428,171,36.84895072,-3.14633698,0,1767,0,2,7,65,1504,182,7,1,2009,13,10,5,11,4,3,1,6,2,2,2,3,0,0,1,1
14566,0,501,795,37.74768029,-9.5396571,7,6485,7,80,13,49,15,350,7,1,2012,4,2,1,7,4,6,6,6,2,1,1,3,0,0,4,3
6260,10,0,212,37.15765414,-6.25308769,8,1525,11,5,1,36,925,59,7,1,1984,6,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
770,0,1521,600,34.8159747,-11.10710636,1,4095,16,10,3,61,1133,60,9,1,2005,3,1,0,11,4,6,6,6,2,1,1,8,6,0,1,1
1341,0,1153,326,33.6796768,-1.69114438,4,6855,9,20,3,82,1314,250,7,1,1998,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
4231,1000,1604,149,37.65901094,-3.71814886,5,743,6,3,2,84,180,20,8,0,1972,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
7030,6,1198,222,37.47692924,-3.34092018,5,7859,6,3,4,73,688,35,10,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
2510,0,0,996,32.42445785,-3.53829537,3,448,17,17,3,25,1751,0,0,1,0,13,10,5,6,3,6,6,7,5,4,4,3,0,0,6,5
7327,0,1217,441,38.00682598,-4.26044985,5,8334,6,3,3,101,1934,569,7,1,2002,3,1,0,7,4,0,2,6,2,2,2,8,6,0,2,1
3987,50,106,222,38.90354217,-6.83863068,8,2363,14,6,2,29,1794,50,7,1,2008,9,6,3,7,4,4,5,6,2,2,2,7,5,0,4,3
1133,0,0,180,32.79870255,-4.20735891,3,410,19,14,1,94,458,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
9592,0,0,996,34.33720524,-3.15236862,0,7696,17,17,6,64,1729,0,9,1,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
5939,0,0,222,32.38385518,-3.83717122,3,1397,17,17,3,25,1258,0,0,1,0,9,6,3,11,4,6,6,3,3,2,2,7,5,0,6,5
598,1000,960,600,35.38271411,-10.71445129,7,6231,16,10,2,111,908,0,7,1,1977,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
8362,500,434,502,38.06751577,-4.65458656,5,4051,20,4,2,44,1178,35,7,0,2007,6,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
13729,250,1097,650,30.20681538,-4.77966637,3,215,5,16,2,28,1713,2400,11,0,1989,14,11,1,7,4,3,1,6,2,1,1,3,0,0,4,3
12380,0,0,222,32.09890255,-4.93811546,3,7798,19,14,4,123,1802,0,7,1,0,6,10,5,7,4,0,2,6,2,0,0,3,0,0,1,1
5998,0,2260,773,34.39176923,-9.28989206,1,5608,3,11,4,91,302,50,7,0,1996,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
945,20,788,550,37.34831677,-3.35258803,5,790,6,3,6,74,1541,1,11,1,2008,3,1,0,8,0,4,5,6,2,2,2,8,6,0,1,1
1875,0,0,168,36.42441051,-5.64326973,8,0,2,1,3,43,1955,0,7,0,0,7,4,2,7,4,4,5,4,4,0,0,3,0,0,2,1
4111,1000,1600,845,34.99698039,-8.94881081,6,4380,3,11,4,91,933,120,7,0,2010,11,9,4,7,4,5,3,6,2,1,1,1,0,0,4,3
9844,0,1288,305,34.02144841,-1.6122602,4,6517,9,20,3,82,128,40,7,0,1975,3,1,0,7,4,6,6,6,2,1,1,3,0,0,2,1
14095,0,0,908,33.40591772,-2.6087623,4,7036,13,19,2,54,1630,0,7,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
5075,0,1774,222,36.6391006,-3.26222341,5,4426,0,2,2,0,1651,150,7,1,1990,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
12331,0,0,285,34.09730676,-3.72779425,0,27,17,17,6,64,358,0,8,1,0,6,10,5,10,4,4,5,6,2,1,1,7,5,0,2,1
6362,0,0,222,37.29373148,-5.70419117,8,5645,20,4,7,33,1010,1800,7,0,1988,14,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
7815,500,1528,807,34.76182139,-8.85394964,6,2072,3,11,4,91,342,112,8,1,2011,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
2960,0,0,305,33.16012589,-8.41198798,2,496,10,12,1,13,950,0,7,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
10424,30,108,714,38.9342633,-7.71775824,6,2392,14,60,14,99,577,1,4,1,2007,8,5,1,4,0,4,5,6,2,1,1,7,5,0,4,3
9593,500,1496,990,34.74381046,-4.9013165,0,1725,18,13,4,110,1888,106,9,1,2003,8,5,1,11,4,3,1,6,2,3,3,7,5,0,4,3
14621,10,1731,240,35.83735311,-3.2453781,0,7933,0,24,11,27,1085,80,7,1,2009,3,1,0,7,4,4,5,6,2,3,3,6,4,1,1,1
3253,0,0,344,33.33253763,-3.10681969,4,7598,13,19,4,45,1603,0,7,1,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
8554,0,294,170,36.13590557,-8.93935015,6,3683,11,5,4,122,966,400,0,0,2006,9,6,3,7,4,0,2,1,1,1,1,7,5,0,6,5
3017,50,71,297,39.52595584,-10.03463494,7,8417,7,80,16,47,1829,200,0,1,2010,4,2,1,7,4,4,5,0,0,1,1,3,0,0,4,3
1558,200,1717,222,38.21076217,-4.556957,5,4178,20,4,1,52,1817,1,7,1,2001,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
11394,1500,1397,0,34.65847118,-4.60894564,0,1351,18,13,2,109,1278,650,7,2,2000,13,10,5,7,4,3,1,6,2,2,2,3,0,0,1,1
9279,0,137,222,38.82652126,-5.10215138,5,2133,20,4,3,80,587,1,7,0,2008,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
12937,0,0,459,31.52400815,-2.64014842,4,902,4,18,8,12,447,0,7,1,0,14,11,1,7,4,0,2,0,0,2,2,1,0,0,4,3
13516,0,0,222,0,-2.00E-08,4,7138,13,19,6,15,1634,0,7,1,0,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
12420,0,2125,666,31.71033001,-8.02897733,2,2980,15,15,4,114,1237,740,7,1,1993,4,2,1,7,4,0,2,6,2,1,1,7,5,0,4,3
14441,50,1369,1039,36.63553562,-5.6749452,8,597,8,21,5,41,1802,1800,7,1,2005,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1
694,0,0,222,0,-2.00E-08,4,2876,17,17,1,5,1746,0,9,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
12638,0,0,0,33.59207501,-9.16411665,1,2918,10,12,4,100,743,0,7,2,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
9621,1000,981,149,37.60762508,-3.81343889,5,7673,6,3,2,84,797,50,7,0,1994,3,1,0,7,4,3,1,6,2,2,2,8,6,0,2,1
9588,4000,1979,102,35.86628741,-8.22694393,6,1133,3,11,7,34,32,100,7,1,2003,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
12876,0,1780,222,37.35961168,-2.87103123,0,3446,0,2,6,50,1652,300,7,1,2010,3,1,0,7,4,5,3,6,2,2,2,6,4,1,1,1
13186,0,2134,327,34.51639956,-9.30555986,1,6445,3,11,4,91,302,30,7,1,1998,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
12355,0,1896,222,35.21904144,-8.54384912,6,3767,3,11,2,79,1225,0,7,0,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
6399,0,0,484,0,-2.00E-08,4,6491,13,17,1,54,1557,0,9,0,0,4,2,1,11,4,6,6,6,2,1,1,7,5,0,4,3
362,50,44,222,38.79259635,-6.61217491,8,4609,14,6,2,29,1931,1,11,1,2010,7,4,2,4,0,4,5,6,2,1,1,6,4,1,1,1
10091,0,0,867,33.73073582,-3.59734756,0,6574,17,17,8,40,1861,0,9,0,0,8,5,1,11,4,6,6,4,4,2,2,7,5,0,4,3
10384,0,0,222,33.54958035,-3.58337194,0,6047,17,17,7,105,747,0,4,0,0,8,5,1,4,0,0,2,4,4,2,2,7,5,0,4,3
7678,0,0,0,34.35349791,-8.69011635,6,1804,10,12,7,59,1707,0,10,1,0,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
9662,500,1688,228,34.48200672,-9.82291149,1,3695,3,11,5,51,1050,30,7,0,1995,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
11323,0,0,0,34.02038314,-8.85431536,6,4084,10,12,7,59,160,0,7,1,0,3,1,0,7,4,0,2,6,2,3,3,6,4,1,1,1
3585,0,0,1051,31.94442994,-3.29462976,3,1103,17,17,5,9,334,0,9,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
14583,0,0,728,33.48332446,-4.2991058,0,8251,19,14,2,19,1614,0,4,0,0,9,6,3,4,0,0,2,6,2,1,1,3,0,0,6,5
7845,0,0,145,36.00598277,-5.10433961,0,5227,2,1,1,42,240,0,7,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
8044,0,183,1003,38.43058389,-11.34631248,7,4599,12,90,17,87,1028,1,7,1,2012,13,10,5,7,4,0,2,6,2,0,0,3,0,0,2,1
773,0,1645,222,31.28052235,-7.36237327,2,4425,15,15,3,92,1197,120,7,0,2008,14,11,1,7,4,6,6,6,2,1,1,7,5,0,4,3
11890,0,0,318,31.59052416,-1.84141004,4,271,4,18,3,81,563,0,7,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
13674,100,366,502,38.33425198,-5.06309118,5,4784,20,4,2,44,957,250,7,0,1982,0,0,1,7,4,3,1,4,4,1,1,7,5,0,4,3
13555,0,0,569,35.86452198,-6.44461707,6,725,2,1,4,11,945,0,7,1,0,8,5,1,7,4,6,6,6,2,0,0,7,5,0,4,3
6935,0,0,413,32.88796933,-9.30004547,1,727,10,12,6,62,174,0,7,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
5270,0,0,304,36.27570732,-6.74464483,6,1156,2,1,1,76,1945,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
13584,0,1787,222,36.61432969,-3.22875935,5,7200,0,2,2,0,1651,150,7,1,2005,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
10462,500,1879,222,36.64363634,-3.23903142,5,7659,0,2,2,0,1651,150,7,1,1990,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
6367,20,1717,973,35.02557402,-4.19355046,0,4947,8,21,3,63,251,149,7,1,1994,13,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
13859,0,0,344,33.37040039,-3.04993128,4,831,13,19,4,45,1383,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
2545,20,353,1010,38.24230099,-6.07582793,8,8411,14,6,1,3,1091,30,8,1,2003,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
9834,0,0,222,35.8916617,-5.24612455,0,194,2,1,1,42,147,0,7,0,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,2,1
12878,500,1387,222,34.62690973,-8.85412873,6,8355,3,11,4,91,1940,63,8,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
13013,0,1427,0,36.29494141,-3.3995849,0,6324,0,2,1,70,1758,1,3,2,2000,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
6982,0,744,222,36.35135832,-11.19109346,7,4903,16,10,5,86,870,700,3,0,1998,8,5,1,3,2,0,2,6,2,2,2,7,5,0,4,3
1909,0,0,198,33.71522992,-8.91237603,6,1373,10,12,2,60,1883,0,7,0,0,3,1,0,11,4,5,3,6,2,1,1,6,4,1,1,1
12964,1000,253,855,36.69919316,-8.12610972,6,2239,11,5,3,35,285,670,0,1,2006,14,11,1,7,4,3,1,6,2,2,2,7,5,0,4,3
9573,0,1772,222,34.73611374,-9.08179847,6,2235,3,11,4,91,1103,75,7,1,2009,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
5617,0,-32,0,39.82253872,-7.80725034,6,4953,14,60,17,53,687,50,7,0,0,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3
13645,0,970,306,37.64366629,-3.78707424,5,2869,6,3,2,84,797,43,10,0,1986,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
3298,0,442,239,38.98767344,-10.24341156,7,1482,7,80,14,98,1213,340,7,1,1975,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
3308,0,1681,222,31.361951,-8.24561266,3,8220,15,15,2,113,1184,170,7,0,1991,14,11,1,7,4,0,2,6,2,1,1,3,0,0,4,3
5351,0,1525,215,35.39514057,-4.33586592,0,852,8,21,1,2,190,197,7,1,2009,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
14668,0,828,198,36.1306906,-10.46491607,6,4912,16,10,5,86,831,250,8,1,1982,3,1,0,7,4,0,2,6,2,1,1,6,4,1,2,1
1392,0,0,337,32.74815536,-5.61577244,3,3842,19,14,5,107,1780,0,7,1,0,9,6,3,7,4,0,2,6,2,3,3,0,1,1,1,1
4410,0,696,235,37.54370759,-3.50068748,5,1977,6,3,2,84,628,240,2,0,1990,4,2,1,1,1,0,2,6,2,2,2,7,5,0,4,3
3864,200,279,222,36.89378331,-7.81882698,6,179,11,5,3,35,1185,200,8,1,2003,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
7123,0,741,852,36.74051982,-7.33636009,6,2363,11,5,1,36,697,280,7,1,2010,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
1955,0,0,145,35.86705548,-5.17647305,0,4784,2,1,1,42,1665,0,7,0,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,2,1
4622,50,727,412,36.95809117,-11.30830648,7,6166,16,10,1,120,1007,1,7,0,2011,13,10,5,7,4,4,5,6,2,1,1,3,0,0,2,1
14448,0,0,222,33.81978224,-4.18438573,0,8375,19,14,2,19,1086,0,11,1,0,0,0,1,7,4,4,5,4,4,2,2,7,5,0,4,3
12448,0,389,274,39.45899789,-10.68986178,7,5177,12,9,4,116,1104,1,10,1,1982,13,10,5,7,4,0,2,6,2,3,3,3,0,0,1,1
14098,0,0,290,36.10392509,-5.4796794,8,2144,2,1,4,11,1749,0,7,1,0,7,4,2,7,4,6,6,6,2,0,0,3,0,0,1,1
1355,0,0,996,32.44062347,-3.52218016,3,364,17,17,3,25,1751,0,0,1,0,13,10,5,6,3,6,6,7,5,4,4,3,0,0,6,5
9437,500,1506,222,34.72724439,-8.86069126,6,4957,3,11,4,91,342,89,8,1,1978,3,1,0,10,4,3,1,6,2,0,0,6,4,1,1,1
9721,0,835,198,36.01682529,-10.74639136,7,5028,16,10,5,86,1179,360,7,1,1983,3,1,0,7,4,5,3,6,2,0,0,6,4,1,1,1
1224,0,1315,897,30.4960233,-3.61906312,3,1312,5,16,1,30,545,500,0,0,2007,3,1,0,6,3,6,6,6,2,3,3,5,3,1,1,1
11966,0,313,720,38.62055146,-10.95529328,7,2835,12,90,17,87,1004,142,7,1,2009,8,5,1,7,4,0,2,0,0,3,3,7,5,0,6,5
13496,0,0,226,32.85008291,-3.30136238,4,6823,17,17,3,104,1733,0,9,1,0,8,5,1,11,4,0,2,3,3,2,2,7,5,0,4,3
11868,0,0,222,32.5187714,-3.9989305,3,3177,17,17,3,25,1877,0,7,1,0,3,1,0,7,4,6,6,6,2,0,0,4,2,2,2,1
13835,0,234,839,37.03627966,-7.79884618,6,5470,11,5,3,35,589,250,0,1,1995,14,11,1,4,0,0,2,6,2,2,2,7,5,0,4,3
5628,50,1092,359,35.39139419,-3.50966817,0,4599,0,24,11,27,16,200,7,1,2006,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
11512,10,1621,341,35.73163673,-3.31126435,0,2235,0,24,11,27,1684,150,7,1,1994,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
14407,0,-29,222,39.21461786,-8.28530325,6,7112,7,80,9,37,662,356,0,1,1993,9,6,3,7,4,0,2,4,4,1,1,7,5,0,6,5
343,0,0,389,33.52374687,-3.4385947,0,6153,17,17,8,40,1239,0,3,0,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
3038,0,0,1051,32.06441228,-3.34915799,3,5613,17,17,5,9,348,0,9,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
12037,2500,1869,222,34.52119973,-9.79731413,1,1297,3,11,5,51,1203,90,7,0,1994,3,1,0,7,4,2,0,6,2,3,3,8,6,0,1,1
4485,50,51,1,39.16378702,-6.8545419,8,5500,1,7,2,20,667,300,9,0,2000,13,10,5,11,4,4,5,6,2,1,1,3,0,0,1,1
3500,0,0,0,33.87747295,-9.41129668,1,2658,10,12,4,100,703,0,11,2,0,3,1,0,8,0,6,6,6,2,1,1,8,6,0,1,1
3941,0,0,1012,34.22230639,-2.99449627,4,836,17,17,1,64,705,0,9,0,0,8,5,1,11,4,5,3,6,2,1,1,7,5,0,4,3
4542,30,15,222,38.23938126,-7.77586968,6,5284,14,60,14,99,1395,1,7,1,2010,7,4,2,7,4,4,5,6,2,2,2,3,0,0,2,1
6934,0,1275,679,30.22615406,-4.19337016,3,4763,5,16,2,28,260,530,11,0,1994,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
7071,0,0,344,33.51120801,-2.78278859,4,7097,13,19,4,45,963,0,7,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
8282,100,1194,546,34.03690181,-1.16513731,4,6499,9,20,6,97,1177,1,4,0,1992,13,10,5,7,4,4,5,6,2,1,1,2,4,1,2,1
1773,0,1071,222,36.80476363,-3.45212444,5,8185,0,2,2,0,1204,150,7,1,1988,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
1076,0,470,222,38.67036908,-4.87840172,5,3261,20,4,2,44,744,600,7,0,2010,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
3850,0,936,171,37.03430682,-3.36673886,5,6411,0,2,7,65,659,150,7,1,1963,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
1110,1500,2024,722,34.60540813,-9.29060887,6,2536,3,11,4,91,302,15,7,1,2006,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
12377,0,0,318,31.58352781,-1.88104149,4,512,4,18,3,81,563,0,7,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
8116,0,0,513,34.19893772,-3.46146836,0,1599,17,17,6,64,409,0,8,1,0,7,4,2,10,4,4,5,6,2,1,1,7,5,0,2,1
8631,0,0,344,33.4338201,-2.90820837,4,6478,13,19,4,45,1382,0,7,1,0,14,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
8119,0,0,0,33.82772922,-9.41251008,1,2222,10,12,4,100,485,0,7,2,0,3,1,0,7,4,6,6,6,2,1,1,6,4,1,1,1
13801,0,0,996,33.19022516,-4.21466423,0,7755,19,14,1,94,1635,0,11,1,0,6,10,5,8,0,4,5,0,0,2,2,0,1,1,1,1
805,0,959,0,35.86632357,-3.3522812,0,3994,0,2,1,70,219,1,8,2,2000,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
14091,0,0,222,36.14512687,-5.22021295,8,3880,2,1,1,42,139,0,7,0,0,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
5960,0,1394,222,38.47383457,-4.8570174,5,4887,20,4,1,52,79,1,7,1,1969,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
13196,0,0,305,32.92164844,-8.60823208,2,3879,10,12,1,13,227,0,7,1,0,7,4,2,7,4,0,2,6,2,1,1,1,0,0,1,1
6900,0,0,555,32.60812552,-3.86928325,4,1853,17,17,3,25,1957,0,0,1,0,9,6,3,4,0,6,6,3,3,2,2,7,5,0,6,5
501,0,1135,222,36.73583456,-3.48008807,5,7197,0,2,2,0,1204,200,7,1,2000,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
2283,0,286,222,35.8403163,-8.82895766,6,4933,11,5,3,35,1206,100,0,1,1997,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
4434,0,0,856,32.99387218,-2.490689,4,2,13,19,8,22,343,0,7,0,0,14,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
5980,0,946,222,35.9262288,-10.560363,6,7718,16,10,5,86,1276,847,9,0,2002,14,11,1,11,4,0,2,6,2,0,0,7,5,0,4,3
4669,0,0,209,30.59681141,-2.6744562,4,2101,4,18,11,89,1708,0,7,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
9673,40,401,339,38.36516644,-5.68080534,5,3292,20,4,6,18,1171,200,7,1,1976,13,10,5,7,4,4,5,6,2,3,3,3,0,0,1,1
2212,0,0,754,33.2021167,-3.86319071,0,7633,17,17,3,104,1838,0,9,1,0,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
14099,0,1570,989,34.77257549,-4.73622837,0,2363,18,13,4,110,1301,63,9,1,2004,8,5,1,11,4,0,2,7,5,4,4,7,5,0,4,3
5335,0,382,239,38.91827923,-10.26383034,7,4990,7,80,14,98,150,530,7,1,1978,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
1182,0,0,1026,36.65804855,-6.70918927,8,2573,2,1,1,76,856,0,7,1,0,8,5,1,7,4,3,1,6,2,1,1,7,5,0,4,3
428,0,1617,171,35.52087846,-4.23154706,0,132,8,21,1,2,194,210,7,1,2008,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
3316,0,1290,557,37.03945739,-3.19517549,5,3989,6,3,7,106,1777,1,10,1,2001,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
11888,0,0,1048,33.46569891,-4.70446026,0,1204,19,14,2,19,303,0,11,0,0,8,5,1,7,4,0,2,3,3,1,1,7,5,0,4,3
4817,0,1536,222,37.48793154,-3.28193519,5,7549,6,3,4,73,627,1,2,1,1972,3,1,0,1,1,0,2,6,2,1,1,6,4,1,6,5
